SOH,100004,06/28/2022,RSO,912231,06/21/2022,06/28/2022,100004,Central Mall,Central Mall,

SOL,100004,06/28/2022,RSO,912231,06/21/2022,06/28/2022,100004,Central Mall,Central Mall,703020,703020,29,3520102,,pcs,6.0000,CM789P,0.0000,f,,
SOL,100004,06/28/2022,RSO,912231,06/21/2022,06/28/2022,100004,Central Mall,Central Mall,703020,703020,30,3200681,,pcs,2.0000,CM789P,0.0000,f,,
SOL,100004,06/28/2022,RSO,912231,06/21/2022,06/28/2022,100004,Central Mall,Central Mall,703020,703020,31,3200686,,pcs,6.0000,CM789P,0.0000,f,,
SOL,100004,06/28/2022,RSO,912231,06/21/2022,06/28/2022,100004,Central Mall,Central Mall,703020,703020,32,3060008,,pcs,8.0000,CM789P,0.0000,f,,
SOL,100004,06/28/2022,RSO,912231,06/21/2022,06/28/2022,100004,Central Mall,Central Mall,703020,703020,33,3100045,,pcs,1.0000,CM789P,0.0000,f,,
SOL,100004,06/28/2022,RSO,912231,06/21/2022,06/28/2022,100004,Central Mall,Central Mall,703020,703020,34,3100006,,pcs,1.0000,CM789P,0.0000,f,,
SOL,100004,06/28/2022,RSO,912231,06/21/2022,06/28/2022,100004,Central Mall,Central Mall,703020,703020,35,3050007,,pcs,7.0000,CM789P,0.0000,f,,
SOL,100004,06/28/2022,RSO,912231,06/21/2022,06/28/2022,100004,Central Mall,Central Mall,703020,703020,36,3100004,,pcs,3.0000,CM789P,0.0000,f,,
SOL,100004,06/28/2022,RSO,912231,06/21/2022,06/28/2022,100004,Central Mall,Central Mall,703020,703020,37,3510106,,pcs,2.0000,CM789P,0.0000,f,,
SOL,100004,06/28/2022,RSO,912231,06/21/2022,06/28/2022,100004,Central Mall,Central Mall,703020,703030,38,3050010,,pcs,8.0000,CM789P,0.0000,f,,
SOL,100004,06/28/2022,RSO,912231,06/21/2022,06/28/2022,100004,Central Mall,Central Mall,703020,703020,39,3520100,,pcs,2.0000,CM789P,0.0000,f,,
SOL,100004,06/28/2022,RSO,912231,06/21/2022,06/28/2022,100004,Central Mall,Central Mall,703020,703020,40,3510105,,pcs,6.0000,CM789P,0.0000,f,,
SOL,100004,06/28/2022,RSO,912231,06/21/2022,06/28/2022,100004,Central Mall,Central Mall,703020,703020,41,3100042,,pcs,2.0000,CM789P,0.0000,f,,
SOL,100004,06/28/2022,RSO,912231,06/21/2022,06/28/2022,100004,Central Mall,Central Mall,703020,703020,42,3160002,,pcs,5.0000,CM789P,0.0000,f,,
SOL,100004,06/28/2022,RSO,912231,06/21/2022,06/28/2022,100004,Central Mall,Central Mall,703020,703020,43,3190060,,pcs,2.0000,CM789P,0.0000,f,,
SOL,100004,06/28/2022,RSO,912231,06/21/2022,06/28/2022,100004,Central Mall,Central Mall,703020,803,44,3270007,,pkg,25.0000,CM12NN,0.0000,f,,
SOL,100004,06/28/2022,RSO,912231,06/21/2022,06/28/2022,100004,Central Mall,Central Mall,703020,703020,45,3520099,,pcs,6.0000,CM789P,0.0000,f,,
SOL,100004,06/28/2022,RSO,912231,06/21/2022,06/28/2022,100004,Central Mall,Central Mall,703020,803,46,3030007,,pcs,6.0000,CM17PM,0.0000,f,,
SOL,100004,06/28/2022,RSO,912231,06/21/2022,06/28/2022,100004,Central Mall,Central Mall,703020,803,47,3030009,,pcs,6.0000,CM17PM,0.0000,f,,
SOL,100004,06/28/2022,RSO,912231,06/21/2022,06/28/2022,100004,Central Mall,Central Mall,703020,803,48,3020003,,pcs,5.0000,CM17PM,0.0000,f,,
SOL,100004,06/28/2022,RSO,912231,06/21/2022,06/28/2022,100004,Central Mall,Central Mall,703020,803,49,3020029,,pkg,4.0000,CM17PM,0.0000,f,,
SOL,100004,06/28/2022,RSO,912231,06/21/2022,06/28/2022,100004,Central Mall,Central Mall,703020,703020,50,3100001,,pcs,4.0000,CM789P,0.0000,f,,
SOL,100004,06/28/2022,RSO,912231,06/21/2022,06/28/2022,100004,Central Mall,Central Mall,703020,703020,51,3050019,,pcs,2.0000,CM789P,0.0000,f,,
SOL,100004,06/28/2022,RSO,912231,06/21/2022,06/28/2022,100004,Central Mall,Central Mall,703020,803,52,3020004,,pcs,50.0000,CM17PM,0.0000,f,,
SOL,100004,06/28/2022,RSO,912231,06/21/2022,06/28/2022,100004,Central Mall,Central Mall,703020,703020,53,3510108,,pcs,3.0000,CM789P,1.0000,f,,
SOL,100004,06/28/2022,RSO,912231,06/21/2022,06/28/2022,100004,Central Mall,Central Mall,703020,803,2,3270008,,try,10.0000,CM12NN,1.0000,f,,
SOL,100004,06/28/2022,RSO,912231,06/21/2022,06/28/2022,100004,Central Mall,Central Mall,703020,803,5,3180001,,pcs,2.0000,CM17PM,1.0000,f,,


SOH,100004,06/28/2022,OBC,804059,06/25/2022,06/28/2022,Central Mall ,Central Mall ,Central Mall ,

SOL,100004,06/28/2022,OBC,804059,06/25/2022,06/28/2022,Central Mall ,Central Mall ,Central Mall ,703020,703020,1,3190012,,pcs,195.0000,CM789P,1.0000,t,,
SOL,100004,06/28/2022,OBC,804059,06/25/2022,06/28/2022,Central Mall ,Central Mall ,Central Mall ,703020,703020,3,3190013,,pcs,180.0000,CM789P,1.0000,t,,
SOL,100004,06/28/2022,OBC,804059,06/25/2022,06/28/2022,Central Mall ,Central Mall ,Central Mall ,703020,703020,6,3190010,,pcs,125.0000,CM789P,1.0000,t,,
SOL,100004,06/28/2022,OBC,804059,06/25/2022,06/28/2022,Central Mall ,Central Mall ,Central Mall ,703020,703020,8,3190009,,pcs,10.0000,CM789P,1.0000,t,,
SOL,100004,06/28/2022,OBC,804059,06/25/2022,06/28/2022,Central Mall ,Central Mall ,Central Mall ,703020,703020,9,3190007,,pcs,10.0000,CM789P,1.0000,t,,
SOL,100004,06/28/2022,OBC,804059,06/25/2022,06/28/2022,Central Mall ,Central Mall ,Central Mall ,703020,703020,10,3190014,,pcs,10.0000,CM789P,1.0000,t,,
SOL,100004,06/28/2022,OBC,804059,06/25/2022,06/28/2022,Central Mall ,Central Mall ,Central Mall ,703020,703020,11,3190022,,pcs,10.0000,CM789P,1.0000,t,,
SOL,100004,06/28/2022,OBC,804059,06/25/2022,06/28/2022,Central Mall ,Central Mall ,Central Mall ,703020,803,12,3020004,,pcs,25.0000,CM17PM,1.0000,t,,


SOH,100004,06/28/2022,OBC,804062,06/26/2022,06/28/2022,Central Mall ,Central Mall ,Central Mall ,

SOL,100004,06/28/2022,OBC,804062,06/26/2022,06/28/2022,Central Mall ,Central Mall ,Central Mall ,703020,703030,1,3050010,,pcs,7.0000,CM789P,1.0000,t,,
SOL,100004,06/28/2022,OBC,804062,06/26/2022,06/28/2022,Central Mall ,Central Mall ,Central Mall ,703020,703020,4,3060008,,pcs,1.0000,CM789P,1.0000,t,,
SOL,100004,06/28/2022,OBC,804062,06/26/2022,06/28/2022,Central Mall ,Central Mall ,Central Mall ,703020,703020,7,3050007,,pcs,2.0000,CM789P,1.0000,t,,


SOH,100004,06/28/2022,OBC,804063,06/26/2022,06/28/2022,Central Mall ,Central Mall ,Central Mall ,

SOL,100004,06/28/2022,OBC,804063,06/26/2022,06/28/2022,Central Mall ,Central Mall ,Central Mall ,703020,703020,1,3200691,,pcs,1.0000,CM789P,1.0000,t,,
